Date,AAPL,MSFT,NVDA,TSLA
2017-07-03,33.38750076293945,62.16988754272461,3.439429759979248,23.507999420166016
2017-07-05,33.5247688293457,62.999794006347656,3.5312602519989014,21.805999755859375
2017-07-06,33.208351135253906,62.53468704223633,3.541874408721924,20.588666915893555
2017-07-07,33.545719146728516,63.34634780883789,3.62284255027771,20.881332397460938
2017-07-10,33.75046157836914,63.820579528808594,3.7941598892211914,21.06999969482422
2017-07-11,33.85981750488281,63.8297233581543,3.8479743003845215,21.814666748046875
2017-07-12,33.90867614746094,64.8875961303711,4.011638164520264,21.968000411987305
2017-07-13,34.3809814453125,65.45304107666016,3.9652302265167236,21.560667037963867
2017-07-14,34.67646408081055,66.37416076660156,4.071871757507324,21.851999282836914
2017-07-17,34.797447204589844,66.89398193359375,4.054591178894043,21.30466651916504
2017-07-18,34.91843795776367,66.84837341308594,4.096803665161133,21.882667541503906
2017-07-19,35.13716125488281,67.35908508300781,4.075575351715088,21.68400001525879
2017-07-20,34.978939056396484,67.68739318847656,4.134820461273193,21.994667053222656
2017-07-21,34.9626579284668,67.29525756835938,4.149630546569824,21.893333435058594
2017-07-24,35.38610076904297,67.12195587158203,4.101494789123535,22.834667205810547
2017-07-25,35.53733444213867,67.66000366210938,4.081745147705078,22.639999389648438
2017-07-26,35.70484924316406,67.53236389160156,4.128896236419678,22.92333221435547
2017-07-27,35.030120849609375,66.72068786621094,3.992631435394287,22.297332763671875
2017-07-28,34.78349685668945,66.61125183105469,4.058046340942383,22.33799934387207
2017-07-31,34.6043586730957,66.30115509033203,4.011638164520264,21.564666748046875
2017-08-01,34.91145324707031,66.19174194335938,4.060516834259033,21.30466651916504
2017-08-02,36.56106185913086,65.89990234375,4.058046340942383,21.72599983215332
2017-08-03,36.195770263671875,65.7995834350586,4.109642028808594,23.139333724975586
2017-08-04,36.386558532714844,66.28292083740234,4.127660274505615,23.79400062561035
2017-08-07,36.94961929321289,66.02759552001953,4.25454568862915,23.67799949645996
2017-08-08,37.24509811401367,66.38323211669922,4.2039408683776855,24.347999572753906
2017-08-09,37.473106384277344,66.09139251708984,4.248620986938477,24.235332489013672
2017-08-10,36.279518127441406,65.12471771240234,4.066687107086182,23.69333267211914
2017-08-11,36.784053802490234,66.11878967285156,3.8499491214752197,23.857999801635742
2017-08-14,37.33763122558594,67.11283874511719,4.157037258148193,24.253332138061523
2017-08-15,37.74639892578125,67.13119506835938,4.121982574462891,24.155332565307617
2017-08-16,37.59455490112305,67.5254135131836,4.076809406280518,24.194000244140625
2017-08-17,36.87282180786133,66.3793716430664,3.985966205596924,23.461332321166992
2017-08-18,36.788719177246094,66.4618911743164,3.986707925796509,23.163999557495117
2017-08-21,36.72098922729492,66.15015411376953,3.928696870803833,22.52400016784668
2017-08-22,37.32127380371094,67.0761489868164,4.016160011291504,22.75666618347168
2017-08-23,37.36800003051758,66.67273712158203,4.096457481384277,23.51799964904785
2017-08-24,37.20215606689453,66.64523315429688,4.081386566162109,23.528667449951172
2017-08-25,37.3399772644043,66.76443481445312,4.047290325164795,23.203332901000977
2017-08-28,37.716026306152344,66.77361297607422,4.075950622558594,23.04400062561035
2017-08-29,38.052391052246094,66.9753189086914,4.069279193878174,23.157333374023438
2017-08-30,38.155155181884766,67.85547637939453,4.093493461608887,23.545333862304688
2017-08-31,38.30698776245117,68.55227661132812,4.186392307281494,23.726667404174805
2017-09-01,38.318668365478516,67.79130554199219,4.211592674255371,23.69333267211914
2017-09-05,37.858524322509766,67.4887466430664,4.099176406860352,23.305999755859375
2017-09-06,37.81880569458008,67.29618072509766,4.096704959869385,22.968666076660156
2017-09-07,37.66697692871094,68.15803527832031,4.1157307624816895,23.374000549316406
2017-09-08,37.052669525146484,67.82797241210938,4.044325828552246,22.893333435058594
2017-09-11,37.723045349121094,68.5431137084961,4.175519943237305,24.246000289916992
2017-09-12,37.573551177978516,68.46975708007812,4.1905927658081055,24.183332443237305
2017-09-13,37.29092025756836,68.9556884765625,4.209370136260986,24.415332794189453
2017-09-14,36.970916748046875,68.55227661132812,4.185403347015381,25.176000595092773
2017-09-15,37.344642639160156,69.04737854003906,4.450018405914307,25.320667266845703
